,estimate,estimate1,estimate2,statistic,p.value,parameter,conf.low,conf.high,method,alternative,nodenum,density,metric,term,std.error,nodename
473,-0.10799757,NA,NA,-2.747720018,0.007512052,NA,NA,NA,NA,NA,174,0.18,within.module.deg.zscore,age,0.03930443,Left Precentral Gyrus
474,-0.104737077,NA,NA,-2.663871039,0.009450905,NA,NA,NA,NA,NA,174,0.19,within.module.deg.zscore,age,0.039317623,Left Precentral Gyrus
475,-0.102764184,NA,NA,-2.649149425,0.009834959,NA,NA,NA,NA,NA,174,0.2,within.module.deg.zscore,age,0.038791388,Left Precentral Gyrus
476,-0.10541439,NA,NA,-2.812436746,0.006272365,NA,NA,NA,NA,NA,245,0.04,within.module.deg.zscore,age,0.037481515,Right Cerebellum
477,-0.092551731,NA,NA,-2.647656049,0.0098747,NA,NA,NA,NA,NA,245,0.18,within.module.deg.zscore,age,0.034956101,Right Cerebellum
478,-0.092620939,NA,NA,-2.717402077,0.008166669,NA,NA,NA,NA,NA,245,0.19,within.module.deg.zscore,age,0.03408437,Right Cerebellum
479,-0.093434524,NA,NA,-2.804303953,0.006417107,NA,NA,NA,NA,NA,245,0.2,within.module.deg.zscore,age,0.033318258,Right Cerebellum
480,0.107177487,NA,NA,2.717809484,0.008157538,NA,NA,NA,NA,NA,192,0.16,within.module.deg.zscore,age,0.039435246,Right Inferior Parietal Lobule
481,0.112247026,NA,NA,2.891132004,0.005018874,NA,NA,NA,NA,NA,192,0.17,within.module.deg.zscore,age,0.038824594,Right Inferior Parietal Lobule
482,0.115599874,NA,NA,2.989412801,0.003778221,NA,NA,NA,NA,NA,192,0.18,within.module.deg.zscore,age,0.038669759,Right Inferior Parietal Lobule
483,0.125623667,NA,NA,3.323830655,0.001375419,NA,NA,NA,NA,NA,192,0.19,within.module.deg.zscore,age,0.037794846,Right Inferior Parietal Lobule
484,0.129482515,NA,NA,3.348783429,0.001272148,NA,NA,NA,NA,NA,192,0.2,within.module.deg.zscore,age,0.038665539,Right Inferior Parietal Lobule
485,-0.099782404,NA,NA,-2.767198397,0.007117181,NA,NA,NA,NA,NA,148,0.01,within.module.deg.zscore,age,0.036058999,Right Lingual Gyrus
486,-0.112792462,NA,NA,-3.104169168,0.002691496,NA,NA,NA,NA,NA,148,0.02,within.module.deg.zscore,age,0.036335797,Right Lingual Gyrus
487,-0.109359962,NA,NA,-2.982592424,0.003854164,NA,NA,NA,NA,NA,148,0.03,within.module.deg.zscore,age,0.036666077,Right Lingual Gyrus
488,0.099266057,NA,NA,2.700541061,0.008552872,NA,NA,NA,NA,NA,75,0.11,within.module.deg.zscore,age,0.03675784,Right Mid Orbital Gyrus
489,0.103280842,NA,NA,2.791782847,0.00664595,NA,NA,NA,NA,NA,75,0.12,within.module.deg.zscore,age,0.036994583,Right Mid Orbital Gyrus
490,0.102546985,NA,NA,2.775189406,0.006960755,NA,NA,NA,NA,NA,75,0.14,within.module.deg.zscore,age,0.036951346,Right Mid Orbital Gyrus
491,-0.087316072,NA,NA,-2.64944709,0.009827055,NA,NA,NA,NA,NA,136,0.15,within.module.deg.zscore,age,0.032956337,Right Precuneus
492,-0.0904331,NA,NA,-2.836950521,0.005854029,NA,NA,NA,NA,NA,136,0.16,within.module.deg.zscore,age,0.031876869,Right Precuneus
493,-0.084741396,NA,NA,-2.705455251,0.008438626,NA,NA,NA,NA,NA,136,0.18,within.module.deg.zscore,age,0.031322416,Right Precuneus
494,-0.082950886,NA,NA,-2.658809994,0.00958137,NA,NA,NA,NA,NA,136,0.2,within.module.deg.zscore,age,0.031198501,Right Precuneus
495,0.09819787,NA,NA,2.672241263,0.009238677,NA,NA,NA,NA,NA,40,0.08,within.module.deg.zscore,age,0.036747382,Right SMA
496,0.107052397,NA,NA,2.914206294,0.004697762,NA,NA,NA,NA,NA,40,0.09,within.module.deg.zscore,age,0.036734667,Right SMA
497,0.100644475,NA,NA,2.666881883,0.009374059,NA,NA,NA,NA,NA,40,0.1,within.module.deg.zscore,age,0.037738633,Right SMA
498,0.105891671,NA,NA,2.848283019,0.005669443,NA,NA,NA,NA,NA,40,0.11,within.module.deg.zscore,age,0.03717737,Right SMA
499,0.099370415,NA,NA,2.661440724,0.009513351,NA,NA,NA,NA,NA,40,0.15,within.module.deg.zscore,age,0.037337076,Right SMA
500,0.103515001,NA,NA,2.790188871,0.006675614,NA,NA,NA,NA,NA,40,0.16,within.module.deg.zscore,age,0.03709964,Right SMA
501,0.108551402,NA,NA,2.963120615,0.004078832,NA,NA,NA,NA,NA,40,0.17,within.module.deg.zscore,age,0.036634149,Right SMA
502,0.104767658,NA,NA,2.824352714,0.006065701,NA,NA,NA,NA,NA,40,0.18,within.module.deg.zscore,age,0.037094396,Right SMA
503,0.108399378,NA,NA,2.833034473,0.005919089,NA,NA,NA,NA,NA,40,0.19,within.module.deg.zscore,age,0.03826264,Right SMA
504,0.136113026,NA,NA,2.811401675,0.006290619,NA,NA,NA,NA,NA,180,0.03,within.module.deg.zscore,age,0.048414649,Right Superior Orbital Gyrus
505,-0.093014756,NA,NA,-2.880323183,0.005176152,NA,NA,NA,NA,NA,190,0.17,within.module.deg.zscore,age,0.032293167,Right SupraMarginal Gyrus
506,-28.83988049,NA,NA,-2.769879587,0.007064341,NA,NA,NA,NA,NA,152,0.05,betweenness.node,age:groupbpd,10.41196182,Left Calcarine Gyrus
507,-28.66075873,NA,NA,-2.865894549,0.005393185,NA,NA,NA,NA,NA,152,0.06,betweenness.node,age:groupbpd,10.0006327,Left Calcarine Gyrus
508,-23.87095535,NA,NA,-2.926886481,0.004529482,NA,NA,NA,NA,NA,152,0.07,betweenness.node,age:groupbpd,8.155750318,Left Calcarine Gyrus
509,-20.94611683,NA,NA,-3.027668786,0.003377349,NA,NA,NA,NA,NA,152,0.09,betweenness.node,age:groupbpd,6.918232577,Left Calcarine Gyrus
510,-34.45474877,NA,NA,-2.680731254,0.009027854,NA,NA,NA,NA,NA,243,0.01,betweenness.node,age:groupbpd,12.8527426,Left Cerebellum
511,29.33187777,NA,NA,2.666181914,0.009391873,NA,NA,NA,NA,NA,176,0.07,betweenness.node,age:groupbpd,11.00145403,Left Inferior Frontal Gyrus (p. Opercularis)
512,24.72202745,NA,NA,2.816454207,0.006201977,NA,NA,NA,NA,NA,176,0.08,betweenness.node,age:groupbpd,8.777713264,Left Inferior Frontal Gyrus (p. Opercularis)
513,-47.38217136,NA,NA,-2.947223193,0.004271184,NA,NA,NA,NA,NA,257,0.02,betweenness.node,age:groupbpd,16.07688602,Left Inferior Parietal Lobule
514,-33.50904086,NA,NA,-3.902423616,0.000206177,NA,NA,NA,NA,NA,257,0.07,betweenness.node,age:groupbpd,8.586725624,Left Inferior Parietal Lobule
515,-28.51672511,NA,NA,-3.471210189,0.000862966,NA,NA,NA,NA,NA,257,0.08,betweenness.node,age:groupbpd,8.215211283,Left Inferior Parietal Lobule
516,-22.81275639,NA,NA,-2.922088579,0.004592489,NA,NA,NA,NA,NA,257,0.09,betweenness.node,age:groupbpd,7.807003717,Left Inferior Parietal Lobule
517,-30.89651523,NA,NA,-2.703173005,0.00849151,NA,NA,NA,NA,NA,197,0.01,betweenness.node,age:groupbpd,11.42972173,Left Middle Frontal Gyrus
518,31.41466166,NA,NA,2.888419927,0.005057917,NA,NA,NA,NA,NA,174,0.01,betweenness.node,age:groupbpd,10.8760715,Left Precentral Gyrus
519,37.72833414,NA,NA,3.466435168,0.000876266,NA,NA,NA,NA,NA,174,0.04,betweenness.node,age:groupbpd,10.88390012,Left Precentral Gyrus
520,33.04900883,NA,NA,3.009448683,0.003563073,NA,NA,NA,NA,NA,174,0.05,betweenness.node,age:groupbpd,10.98174859,Left Precentral Gyrus
521,31.8550526,NA,NA,3.079645051,0.002895784,NA,NA,NA,NA,NA,174,0.06,betweenness.node,age:groupbpd,10.34374159,Left Precentral Gyrus
522,36.05221274,NA,NA,3.240443977,0.001780633,NA,NA,NA,NA,NA,174,0.07,betweenness.node,age:groupbpd,11.1257016,Left Precentral Gyrus
523,34.37840716,NA,NA,3.511363568,0.000758437,NA,NA,NA,NA,NA,174,0.08,betweenness.node,age:groupbpd,9.790614529,Left Precentral Gyrus
524,31.13675048,NA,NA,3.520732487,0.000735835,NA,NA,NA,NA,NA,174,0.09,betweenness.node,age:groupbpd,8.843827413,Left Precentral Gyrus
525,32.89716937,NA,NA,4.376652201,3.84E-05,NA,NA,NA,NA,NA,174,0.1,betweenness.node,age:groupbpd,7.516514417,Left Precentral Gyrus
526,21.37359754,NA,NA,3.053142703,0.003132724,NA,NA,NA,NA,NA,174,0.11,betweenness.node,age:groupbpd,7.000523598,Left Precentral Gyrus
527,21.07761348,NA,NA,3.205609871,0.001981048,NA,NA,NA,NA,NA,174,0.12,betweenness.node,age:groupbpd,6.575227283,Left Precentral Gyrus
528,19.32205413,NA,NA,3.16468225,0.00224346,NA,NA,NA,NA,NA,174,0.13,betweenness.node,age:groupbpd,6.105527382,Left Precentral Gyrus
529,16.17961112,NA,NA,3.067607167,0.00300126,NA,NA,NA,NA,NA,174,0.15,betweenness.node,age:groupbpd,5.274342587,Left Precentral Gyrus
530,13.50128753,NA,NA,2.88848778,0.005056937,NA,NA,NA,NA,NA,174,0.16,betweenness.node,age:groupbpd,4.674171592,Left Precentral Gyrus
531,12.07122857,NA,NA,2.877410965,0.005219298,NA,NA,NA,NA,NA,174,0.17,betweenness.node,age:groupbpd,4.195170143,Left Precentral Gyrus
532,10.61516475,NA,NA,2.812781925,0.006266289,NA,NA,NA,NA,NA,174,0.18,betweenness.node,age:groupbpd,3.773902506,Left Precentral Gyrus
533,-33.62294421,NA,NA,-3.017100529,0.00348395,NA,NA,NA,NA,NA,65,0.07,betweenness.node,age:groupbpd,11.14412459,Left Superior Temporal Gyrus
534,-32.43558612,NA,NA,-3.261378108,0.001669506,NA,NA,NA,NA,NA,65,0.08,betweenness.node,age:groupbpd,9.945362068,Left Superior Temporal Gyrus
535,-23.89914462,NA,NA,-2.663471831,0.009461136,NA,NA,NA,NA,NA,65,0.09,betweenness.node,age:groupbpd,8.972929369,Left Superior Temporal Gyrus
536,-60.44835226,NA,NA,-2.968294665,0.004017979,NA,NA,NA,NA,NA,69,0.03,betweenness.node,age:groupbpd,20.36467369,Left SupraMarginal Gyrus
537,-57.44108497,NA,NA,-2.872267204,0.005296315,NA,NA,NA,NA,NA,69,0.04,betweenness.node,age:groupbpd,19.99851717,Left SupraMarginal Gyrus
538,-35.5665457,NA,NA,-3.360780356,0.001225137,NA,NA,NA,NA,NA,69,0.08,betweenness.node,age:groupbpd,10.58282361,Left SupraMarginal Gyrus
539,-30.89773447,NA,NA,-3.196759733,0.002035231,NA,NA,NA,NA,NA,69,0.09,betweenness.node,age:groupbpd,9.665328975,Left SupraMarginal Gyrus
540,-27.9575168,NA,NA,-3.142586608,0.002398297,NA,NA,NA,NA,NA,69,0.1,betweenness.node,age:groupbpd,8.896339318,Left SupraMarginal Gyrus
541,-24.47797334,NA,NA,-2.87094231,0.005316322,NA,NA,NA,NA,NA,69,0.11,betweenness.node,age:groupbpd,8.526111186,Left SupraMarginal Gyrus
542,-20.09779734,NA,NA,-2.699264029,0.00858279,NA,NA,NA,NA,NA,69,0.12,betweenness.node,age:groupbpd,7.445658196,Left SupraMarginal Gyrus
543,-18.06082702,NA,NA,-2.659658842,0.009559374,NA,NA,NA,NA,NA,69,0.13,betweenness.node,age:groupbpd,6.790655528,Left SupraMarginal Gyrus
544,-19.66621462,NA,NA,-3.042150404,0.003236189,NA,NA,NA,NA,NA,69,0.14,betweenness.node,age:groupbpd,6.464576701,Left SupraMarginal Gyrus
545,-19.2448682,NA,NA,-3.411798617,0.001042905,NA,NA,NA,NA,NA,69,0.15,betweenness.node,age:groupbpd,5.640681165,Left SupraMarginal Gyrus
546,-15.18310119,NA,NA,-3.020542454,0.003448893,NA,NA,NA,NA,NA,69,0.16,betweenness.node,age:groupbpd,5.026614067,Left SupraMarginal Gyrus
547,-15.1425884,NA,NA,-3.175028215,0.002174218,NA,NA,NA,NA,NA,69,0.17,betweenness.node,age:groupbpd,4.769276799,Left SupraMarginal Gyrus
548,-14.32052913,NA,NA,-3.174303601,0.002179001,NA,NA,NA,NA,NA,69,0.18,betweenness.node,age:groupbpd,4.511392394,Left SupraMarginal Gyrus
549,-13.75200897,NA,NA,-3.362884964,0.001217061,NA,NA,NA,NA,NA,69,0.19,betweenness.node,age:groupbpd,4.089348616,Left SupraMarginal Gyrus
550,-11.89197462,NA,NA,-3.14092374,0.002410345,NA,NA,NA,NA,NA,69,0.2,betweenness.node,age:groupbpd,3.78613924,Left SupraMarginal Gyrus
551,-19.51588662,NA,NA,-2.744016042,0.00758937,NA,NA,NA,NA,NA,179,0.11,betweenness.node,age:groupbpd,7.112161997,Right Inferior Temporal Gyrus
552,45.07132203,NA,NA,3.123190028,0.002542388,NA,NA,NA,NA,NA,16,0.02,betweenness.node,age:groupbpd,14.43118146,Right Middle Cingulate Cortex
553,37.57865861,NA,NA,2.644866587,0.009949323,NA,NA,NA,NA,NA,16,0.03,betweenness.node,age:groupbpd,14.20814903,Right Middle Cingulate Cortex
554,38.8106317,NA,NA,2.781824437,0.006833274,NA,NA,NA,NA,NA,16,0.04,betweenness.node,age:groupbpd,13.9515029,Right Middle Cingulate Cortex
555,37.1938074,NA,NA,3.042079631,0.003236866,NA,NA,NA,NA,NA,16,0.05,betweenness.node,age:groupbpd,12.22644109,Right Middle Cingulate Cortex
556,39.41342639,NA,NA,3.237353899,0.001797613,NA,NA,NA,NA,NA,16,0.06,betweenness.node,age:groupbpd,12.17458073,Right Middle Cingulate Cortex
557,37.24755164,NA,NA,3.514693525,0.000750329,NA,NA,NA,NA,NA,16,0.07,betweenness.node,age:groupbpd,10.59766701,Right Middle Cingulate Cortex
558,33.55334851,NA,NA,3.855611727,0.000241969,NA,NA,NA,NA,NA,16,0.08,betweenness.node,age:groupbpd,8.702470811,Right Middle Cingulate Cortex
559,28.65987129,NA,NA,3.706334199,0.000400158,NA,NA,NA,NA,NA,16,0.09,betweenness.node,age:groupbpd,7.732673244,Right Middle Cingulate Cortex
560,27.98177537,NA,NA,3.734414446,0.000364347,NA,NA,NA,NA,NA,16,0.1,betweenness.node,age:groupbpd,7.492948567,Right Middle Cingulate Cortex
561,22.79159697,NA,NA,3.30027175,0.001480116,NA,NA,NA,NA,NA,16,0.11,betweenness.node,age:groupbpd,6.90597584,Right Middle Cingulate Cortex
562,19.15411695,NA,NA,2.686891745,0.00887763,NA,NA,NA,NA,NA,16,0.12,betweenness.node,age:groupbpd,7.128726712,Right Middle Cingulate Cortex
563,-41.94894607,NA,NA,-2.882071078,0.005150414,NA,NA,NA,NA,NA,128,0.01,betweenness.node,age:groupbpd,14.55513932,Right Middle Temporal Gyrus
564,21.14970469,NA,NA,2.868428167,0.005354478,NA,NA,NA,NA,NA,19,0.1,betweenness.node,age:groupbpd,7.373273254,Right Postcentral Gyrus
565,12.75070711,NA,NA,2.656292733,0.009646868,NA,NA,NA,NA,NA,92,0.17,betweenness.node,age:groupbpd,4.800188982,Right Posterior Cingulate Cortex
566,-52.37906814,NA,NA,-2.747034444,0.007526308,NA,NA,NA,NA,NA,53,0.02,betweenness.node,age:groupbpd,19.06749595,Right SMA
567,-65.07639223,NA,NA,-3.827684822,0.000266077,NA,NA,NA,NA,NA,53,0.03,betweenness.node,age:groupbpd,17.00150228,Right SMA
568,-58.00504435,NA,NA,-3.664763538,0.000459387,NA,NA,NA,NA,NA,53,0.04,betweenness.node,age:groupbpd,15.82777272,Right SMA
569,-41.45449806,NA,NA,-2.807254104,0.006364252,NA,NA,NA,NA,NA,53,0.05,betweenness.node,age:groupbpd,14.76692046,Right SMA
570,-23.69162551,NA,NA,-2.6533565,0.009723783,NA,NA,NA,NA,NA,53,0.09,betweenness.node,age:groupbpd,8.928926627,Right SMA
571,-15.26867966,NA,NA,-2.712631953,0.008274282,NA,NA,NA,NA,NA,53,0.14,betweenness.node,age:groupbpd,5.628732509,Right SMA
572,-15.45887959,NA,NA,-3.036556462,0.003290054,NA,NA,NA,NA,NA,53,0.15,betweenness.node,age:groupbpd,5.090924469,Right SMA
573,-12.36931467,NA,NA,-2.645014052,0.009945365,NA,NA,NA,NA,NA,53,0.16,betweenness.node,age:groupbpd,4.676464634,Right SMA
574,25.98905767,NA,NA,2.674281348,0.009187613,NA,NA,NA,NA,NA,254,0.09,betweenness.node,age:groupbpd,9.718146408,Right Superior Parietal Lobule
575,16.68251248,NA,NA,2.709356012,0.008348934,NA,NA,NA,NA,NA,254,0.13,betweenness.node,age:groupbpd,6.157371865,Right Superior Parietal Lobule
576,-37.24061147,NA,NA,-3.223560617,0.001875271,NA,NA,NA,NA,NA,238,0.05,betweenness.node,age:groupbpd,11.5526326,Right Superior Temporal Gyrus
577,-39.78246923,NA,NA,-3.830826888,0.000263254,NA,NA,NA,NA,NA,238,0.06,betweenness.node,age:groupbpd,10.38482562,Right Superior Temporal Gyrus
578,-37.46044207,NA,NA,-4.167469514,8.16E-05,NA,NA,NA,NA,NA,238,0.07,betweenness.node,age:groupbpd,8.988774111,Right Superior Temporal Gyrus
579,26.6937698,NA,NA,2.830610908,0.005959685,NA,NA,NA,NA,NA,63,0.08,betweenness.node,age:groupbpd,9.430391766,Right Superior Temporal Gyrus
580,-29.28220257,NA,NA,-3.732074031,0.000367211,NA,NA,NA,NA,NA,238,0.08,betweenness.node,age:groupbpd,7.846093707,Right Superior Temporal Gyrus
581,-26.87734899,NA,NA,-3.138664608,0.002426803,NA,NA,NA,NA,NA,238,0.09,betweenness.node,age:groupbpd,8.563307123,Right Superior Temporal Gyrus
582,-25.32765463,NA,NA,-3.339585296,0.001309336,NA,NA,NA,NA,NA,238,0.1,betweenness.node,age:groupbpd,7.584071789,Right Superior Temporal Gyrus
583,-20.71129288,NA,NA,-3.234473142,0.001813578,NA,NA,NA,NA,NA,238,0.11,betweenness.node,age:groupbpd,6.40329722,Right Superior Temporal Gyrus
584,20.29939701,NA,NA,2.755716859,0.007347574,NA,NA,NA,NA,NA,63,0.12,betweenness.node,age:groupbpd,7.366285452,Right Superior Temporal Gyrus
585,-19.01273261,NA,NA,-3.08506663,0.002849416,NA,NA,NA,NA,NA,238,0.12,betweenness.node,age:groupbpd,6.162827223,Right Superior Temporal Gyrus
586,-0.030784074,NA,NA,-3.180232225,0.002140149,NA,NA,NA,NA,NA,69,0.01,eigen.cent,age:groupbpd,0.00967982,Left SupraMarginal Gyrus
587,-0.035229116,NA,NA,-3.090748661,0.002801564,NA,NA,NA,NA,NA,69,0.02,eigen.cent,age:groupbpd,0.011398247,Left SupraMarginal Gyrus
588,-0.039960067,NA,NA,-3.188592814,0.002086459,NA,NA,NA,NA,NA,69,0.03,eigen.cent,age:groupbpd,0.012532195,Left SupraMarginal Gyrus
589,-0.038554256,NA,NA,-2.807865573,0.006353347,NA,NA,NA,NA,NA,69,0.04,eigen.cent,age:groupbpd,0.013730805,Left SupraMarginal Gyrus
590,-0.041390236,NA,NA,-2.997742866,0.003687349,NA,NA,NA,NA,NA,69,0.05,eigen.cent,age:groupbpd,0.013807134,Left SupraMarginal Gyrus
591,-0.041480408,NA,NA,-3.009149303,0.003566203,NA,NA,NA,NA,NA,69,0.06,eigen.cent,age:groupbpd,0.013784763,Left SupraMarginal Gyrus
592,-0.040041826,NA,NA,-2.921159874,0.004604779,NA,NA,NA,NA,NA,69,0.07,eigen.cent,age:groupbpd,0.013707509,Left SupraMarginal Gyrus
593,-0.040560782,NA,NA,-2.916855214,0.004662138,NA,NA,NA,NA,NA,69,0.08,eigen.cent,age:groupbpd,0.013905655,Left SupraMarginal Gyrus
594,-0.03977444,NA,NA,-2.853217755,0.005590751,NA,NA,NA,NA,NA,69,0.09,eigen.cent,age:groupbpd,0.013940205,Left SupraMarginal Gyrus
595,-0.03825488,NA,NA,-2.685227513,0.008917986,NA,NA,NA,NA,NA,69,0.1,eigen.cent,age:groupbpd,0.014246421,Left SupraMarginal Gyrus
596,-0.038841288,NA,NA,-2.702579109,0.008505321,NA,NA,NA,NA,NA,69,0.11,eigen.cent,age:groupbpd,0.014371934,Left SupraMarginal Gyrus
597,-0.039633627,NA,NA,-2.764597786,0.007168778,NA,NA,NA,NA,NA,69,0.12,eigen.cent,age:groupbpd,0.014336128,Left SupraMarginal Gyrus
598,-0.038383483,NA,NA,-2.660480576,0.009538125,NA,NA,NA,NA,NA,69,0.13,eigen.cent,age:groupbpd,0.014427274,Left SupraMarginal Gyrus
599,-0.038582943,NA,NA,-2.643472332,0.009986814,NA,NA,NA,NA,NA,69,0.14,eigen.cent,age:groupbpd,0.014595554,Left SupraMarginal Gyrus
600,-0.030836987,NA,NA,-2.78770469,0.006722086,NA,NA,NA,NA,NA,192,0.01,eigen.cent,age:groupbpd,0.011061784,Right Inferior Parietal Lobule
601,0.033602118,NA,NA,2.750569317,0.007453065,NA,NA,NA,NA,NA,16,0.04,eigen.cent,age:groupbpd,0.012216423,Right Middle Cingulate Cortex
602,0.035333522,NA,NA,2.766908224,0.007122921,NA,NA,NA,NA,NA,16,0.06,eigen.cent,age:groupbpd,0.012770037,Right Middle Cingulate Cortex
603,0.035312741,NA,NA,2.709886939,0.008336794,NA,NA,NA,NA,NA,16,0.07,eigen.cent,age:groupbpd,0.013031075,Right Middle Cingulate Cortex
604,0.035595327,NA,NA,2.653847976,0.00971087,NA,NA,NA,NA,NA,16,0.08,eigen.cent,age:groupbpd,0.013412723,Right Middle Cingulate Cortex
605,-0.025588823,NA,NA,-2.796376838,0.006561132,NA,NA,NA,NA,NA,128,0.02,eigen.cent,age:groupbpd,0.009150706,Right Middle Temporal Gyrus
606,-0.029149426,NA,NA,-2.907409796,0.004790317,NA,NA,NA,NA,NA,128,0.03,eigen.cent,age:groupbpd,0.010025909,Right Middle Temporal Gyrus
607,-0.03085177,NA,NA,-2.906333958,0.004805121,NA,NA,NA,NA,NA,128,0.04,eigen.cent,age:groupbpd,0.010615356,Right Middle Temporal Gyrus
608,-0.030370635,NA,NA,-2.654908994,0.009683046,NA,NA,NA,NA,NA,128,0.05,eigen.cent,age:groupbpd,0.011439426,Right Middle Temporal Gyrus
609,-0.031734079,NA,NA,-2.674852034,0.009173374,NA,NA,NA,NA,NA,128,0.06,eigen.cent,age:groupbpd,0.011863863,Right Middle Temporal Gyrus
610,-0.031863426,NA,NA,-2.68464478,0.008932156,NA,NA,NA,NA,NA,128,0.07,eigen.cent,age:groupbpd,0.011868768,Right Middle Temporal Gyrus
611,-0.033796367,NA,NA,-2.805631624,0.006393271,NA,NA,NA,NA,NA,128,0.08,eigen.cent,age:groupbpd,0.012045903,Right Middle Temporal Gyrus
612,-0.034160718,NA,NA,-2.785472312,0.006764101,NA,NA,NA,NA,NA,128,0.09,eigen.cent,age:groupbpd,0.012263887,Right Middle Temporal Gyrus
613,-0.034791773,NA,NA,-2.743593373,0.007598239,NA,NA,NA,NA,NA,128,0.1,eigen.cent,age:groupbpd,0.012681097,Right Middle Temporal Gyrus
614,0.03808012,NA,NA,2.769073553,0.007080188,NA,NA,NA,NA,NA,92,0.07,eigen.cent,age:groupbpd,0.013751935,Right Posterior Cingulate Cortex
615,0.038779329,NA,NA,2.740085634,0.00767221,NA,NA,NA,NA,NA,92,0.08,eigen.cent,age:groupbpd,0.014152597,Right Posterior Cingulate Cortex
616,0.039039823,NA,NA,2.710277278,0.008327879,NA,NA,NA,NA,NA,92,0.09,eigen.cent,age:groupbpd,0.014404365,Right Posterior Cingulate Cortex
617,0.040810612,NA,NA,2.874164996,0.005267779,NA,NA,NA,NA,NA,92,0.1,eigen.cent,age:groupbpd,0.01419912,Right Posterior Cingulate Cortex
618,0.041213516,NA,NA,2.870898395,0.005316986,NA,NA,NA,NA,NA,92,0.11,eigen.cent,age:groupbpd,0.014355616,Right Posterior Cingulate Cortex
619,0.041947968,NA,NA,2.892040832,0.005005852,NA,NA,NA,NA,NA,92,0.12,eigen.cent,age:groupbpd,0.014504625,Right Posterior Cingulate Cortex
620,0.042016274,NA,NA,2.909253338,0.004765046,NA,NA,NA,NA,NA,92,0.13,eigen.cent,age:groupbpd,0.014442288,Right Posterior Cingulate Cortex
621,0.042556815,NA,NA,2.938782101,0.004376695,NA,NA,NA,NA,NA,92,0.14,eigen.cent,age:groupbpd,0.014481106,Right Posterior Cingulate Cortex
622,0.043029116,NA,NA,3.009155261,0.003566141,NA,NA,NA,NA,NA,92,0.15,eigen.cent,age:groupbpd,0.0142994,Right Posterior Cingulate Cortex
623,0.043471769,NA,NA,3.037364008,0.003282227,NA,NA,NA,NA,NA,92,0.16,eigen.cent,age:groupbpd,0.014312334,Right Posterior Cingulate Cortex
624,0.042592026,NA,NA,2.992132517,0.003748326,NA,NA,NA,NA,NA,92,0.17,eigen.cent,age:groupbpd,0.014234672,Right Posterior Cingulate Cortex
625,0.042141645,NA,NA,3.01880236,0.003466575,NA,NA,NA,NA,NA,92,0.18,eigen.cent,age:groupbpd,0.013959723,Right Posterior Cingulate Cortex
626,0.040991139,NA,NA,2.978430318,0.003901201,NA,NA,NA,NA,NA,92,0.19,eigen.cent,age:groupbpd,0.013762665,Right Posterior Cingulate Cortex
627,0.040371462,NA,NA,2.959046517,0.004127348,NA,NA,NA,NA,NA,92,0.2,eigen.cent,age:groupbpd,0.013643402,Right Posterior Cingulate Cortex
628,-0.031090915,NA,NA,-2.658229716,0.009596432,NA,NA,NA,NA,NA,95,0.03,eigen.cent,age:groupbpd,0.011696098,Right Precuneus
629,0.035429426,NA,NA,2.677983712,0.009095596,NA,NA,NA,NA,NA,108,0.07,eigen.cent,age:groupbpd,0.013229888,Right Superior Medial Gyrus
630,0.036606092,NA,NA,2.724481943,0.008009303,NA,NA,NA,NA,NA,108,0.08,eigen.cent,age:groupbpd,0.013435983,Right Superior Medial Gyrus
631,0.030417623,NA,NA,2.724742066,0.008003575,NA,NA,NA,NA,NA,254,0.03,eigen.cent,age:groupbpd,0.011163487,Right Superior Parietal Lobule
632,0.03018514,NA,NA,2.750648537,0.007451431,NA,NA,NA,NA,NA,254,0.04,eigen.cent,age:groupbpd,0.010973827,Right Superior Parietal Lobule
633,-0.03362799,NA,NA,-2.796662937,0.006555883,NA,NA,NA,NA,NA,238,0.04,eigen.cent,age:groupbpd,0.012024327,Right Superior Temporal Gyrus
634,-0.03439606,NA,NA,-2.790078993,0.006677663,NA,NA,NA,NA,NA,238,0.05,eigen.cent,age:groupbpd,0.012327988,Right Superior Temporal Gyrus
635,-0.034559429,NA,NA,-2.666649147,0.009379979,NA,NA,NA,NA,NA,238,0.06,eigen.cent,age:groupbpd,0.012959871,Right Superior Temporal Gyrus
636,-0.034864601,NA,NA,-2.649067889,0.009837125,NA,NA,NA,NA,NA,238,0.08,eigen.cent,age:groupbpd,0.013161083,Right Superior Temporal Gyrus
637,0.032368136,NA,NA,2.798612984,0.006520207,NA,NA,NA,NA,NA,190,0.02,eigen.cent,age:groupbpd,0.011565778,Right SupraMarginal Gyrus
